"Description","Code","Brand","Retail Bottle Price","Discount Per Bottle","Sale Bottle Price","Price per Liter"
"MIXERS (NON ALCOHOLIC)","996033","Margaritaville Margarita 1.75L","8.95","0.50","8.45","4.83"
"MIXERS (NON ALCOHOLIC)","997213","Master Of Mixes Big Bucket Margarita Mix 96oz","7.45","0.50","6.95","2.45"
"MIXERS (NON ALCOHOLIC)","997187","Master Of Mixes Margarita 1.75L","6.95","0.50","6.45","3.69"
"MIXERS (NON ALCOHOLIC)","997189","Master Of Mixes Strawberry Daiquiri 1.75L","6.95","0.50","6.45","3.69"
"MIXERS (NON ALCOHOLIC)","997190","Master Of Mixes Strawberry Daiquiri 1L","4.25","0.50","3.75","3.75"
"MIXERS (NON ALCOHOLIC)","997188","Master Of Mixes Sweet & Sour 1.75L","6.95","0.50","6.45","3.69"
"MIXERS (NON ALCOHOLIC)","997185","Master Of Mixes Tom Collins 1L","4.25","0.50","3.75","3.75"
"MIXERS (NON ALCOHOLIC)","996059","Mr. & Mrs. T's Bloody Mary 1L","4.95","0.50","4.45","4.45"
"MIXERS (NON ALCOHOLIC)","996058","Mr. & Mrs. T's Bold & Spicy Bloody Mary 1L","4.95","0.50","4.45","4.45"
"MIXERS (NON ALCOHOLIC)","997307","Q Tonic 750ml","5.95","1.00","4.95","6.60"
"MIXERS (NON ALCOHOLIC)","997318","Tres Agaves Agave Nectar 750ml","9.95","1.00","8.95","11.93"
"RUM (DOMESTIC)","043028","Admiral Nelson's Spiced Rum 1.75L","19.95","4.00","15.95","9.11"
"RUM (DOMESTIC)","044258","Blackheart Spiced Rum 750ml","14.95","2.00","12.95","17.27"
"RUM (DOMESTIC)","044350","Calico Jack Cherry Rum 750ml","11.95","2.00","9.95","13.27"
"RUM (DOMESTIC)","044410","Calico Jack Coconut Rum 750ml","11.95","2.00","9.95","13.27"
"RUM (DOMESTIC)","045423","Calico Jack Pineapple Coconut Rum 1.75L","21.90","2.00","19.90","11.37"
"RUM (DOMESTIC)","045995","Calico Jack Whipped Rum 750ml","11.95","2.00","9.95","13.27"
"RUM (DOMESTIC)","044488","Cruzan Aged Dark 1.75L","25.95","2.00","23.95","13.69"
"RUM (DOMESTIC)","044518","Cruzan Aged Light 1.75L","25.95","2.00","23.95","13.69"
"RUM (DOMESTIC)","044546","Cruzan Guava 750ml","13.95","1.00","12.95","17.27"
"RUM (DOMESTIC)","044561","Cruzan Key Lime Rum 750ml","13.95","1.00","12.95","17.27"
"RUM (DOMESTIC)","044565","Cruzan Passion Rum 750ml","13.95","1.00","12.95","17.27"
"RUM (DOMESTIC)","044456","Cruzan Raspberry 750ml","13.95","1.00","12.95","17.27"
"RUM (DOMESTIC)","043428","Don Q Cristal Rum 1.75L","25.95","2.00","23.95","13.69"
"RUM (DOMESTIC)","046515","Jose Marti Autentico Mojito 750ml","16.95","1.40","15.55","20.73"
"RUM (DOMESTIC)","044658","Lady Bligh Spiced Rum 1.75L","21.90","3.95","17.95","10.26"
"RUM (DOMESTIC)","043848","Ronrico White 1.75L","19.95","2.00","17.95","10.26"
"RUM (IMPORTED)","042936","10 Cane 750ml","26.95","4.00","22.95","30.60"
"RUM (IMPORTED)","042117","Appleton White Jamaica Rum 1L","17.95","2.00","15.95","15.95"
"RUM (IMPORTED)","044280","Burnett's White Rum 1.75L","16.20","3.00","13.20","7.54"
"RUM (IMPORTED)","044341","Calypso Spiced Rum 1L","12.90","1.95","10.95","10.95"
"RUM (IMPORTED)","044436","Cruzan Banana 750ml","13.95","1.00","12.95","17.27"
"RUM (IMPORTED)","044476","Cruzan Coconut 750ml","13.95","1.00","12.95","17.27"
"RUM (IMPORTED)","044506","Cruzan Pineapple 750ml","13.95","1.00","12.95","17.27"
"RUM (IMPORTED)","042656","Flor De Cana Grand Reserve 7yr 750ml","22.95","2.00","20.95","27.93"
"RUM (IMPORTED)","042599","Leblon 750ml","29.95","5.00","24.95","33.27"
"RUM (IMPORTED)","042132","Margaritaville Premium Silver Rum 750ml","15.90","2.95","12.95","17.27"
"RUM (IMPORTED)","042686","Mount Gay Extra Old 750ml","39.90","3.00","36.90","49.20"
"RUM (IMPORTED)","042849","Plantation Grande Reserve 5 Yr. Old 750ml","22.95","2.00","20.95","27.93"
"RUM (IMPORTED)","042856","Ron Matusalem Rum Gran Reserva 750ml","29.95","5.00","24.95","33.27"
"RUM (IMPORTED)","043002","Whaler's Killer Coconut Rum 750ml","9.90","2.00","7.90","10.53"
"RUM (IMPORTED)","043020","Whaler's Vanille Rum 750ml","9.90","2.00","7.90","10.53"
"SCOTCH WHISKY","004798","Cutty Sark 1.75L","36.90","2.00","34.90","19.94"
"SCOTCH WHISKY","064888","Dewar's Highlander Honey 750ml","27.90","3.95","23.95","31.93"
"SCOTCH WHISKY","004878","Dewar's Special Reserve 12 Yr 1.75L","82.95","5.00","77.95","44.54"
"SCOTCH WHISKY","005104","Glenmorangie Nectar D' Or 750ml","69.90","4.00","65.90","87.87"
"SCOTCH WHISKY","005130","Glenmorangie The Original 10 Yr 1.75L","79.95","10.00","69.95","39.97"
"SCOTCH WHISKY","005136","Glenmorangie The Original 18 Yr 750ml","109.95","10.00","99.95","133.27"
"SCOTCH WHISKY","005326","Johnnie Walker Black 750ml","40.45","3.00","37.45","49.93"
"SCOTCH WHISKY","005445","Laphroaig Single Malt 750ml","54.90","3.00","51.90","69.20"
"SCOTCH WHISKY","005606","Mcclelland's Islay 750ml","26.95","2.00","24.95","33.27"
"SCOTCH WHISKY","006101","Speyburn Bradan Orach 750ml","19.95","3.00","16.95","22.60"
"SCOTCH WHISKY","006108","Speyburn Single Malt 1.75L","53.95","4.00","49.95","28.54"
"SCOTCH WHISKY","004558","The Black Grouse 1.75L","61.90","7.00","54.90","31.37"
"SCOTCH WHISKY","004938","The Famous Grouse 1.75L","48.90","4.95","43.95","25.11"
"SCOTCH WHISKY","005482","The Macallan 12yr Scotch 1.75L","114.90","6.00","108.90","62.23"
"SPECIALTY BOTTLES   (DOMESTIC)","003899","Blackheart W/rock Glasses 750ml","14.95","2.00","12.95","17.27"
"SPECIALTY BOTTLES   (DOMESTIC)","003333","Evan Williams Honey Shotglass Mold 750ml","13.95","2.00","11.95","15.93"
"SPECIALTY BOTTLES (IMPORTED)","003640","Lunazul Blanco W/Shot Glasses 750ml","18.90","1.95","16.95","22.60"
"SPECIALTY BOTTLES (IMPORTED)","003544","Sauza Blue Silver With Margarita Mix 750ml","19.95","2.00","17.95","23.93"
"TEQUILA","089230","1800 Anejo 750ml","35.95","4.00","31.95","42.60"
"TEQUILA","064933","1800 Coconut Tequila 750ml","29.95","3.00","26.95","35.93"
"TEQUILA","089206","1800 Reposado 750ml","29.95","3.00","26.95","35.93"
"TEQUILA","087531","1800 Select Silver 100 Proof 750ml","34.95","5.00","29.95","39.93"
"TEQUILA","087510","1800 Silver Tequila 750ml","29.95","3.00","26.95","35.93"
"TEQUILA","087250","Cabo Wabo  Blanco 750ml","34.95","3.00","31.95","42.60"
"TEQUILA","089136","Cabo Wabo Anejo 750ml","44.95","3.00","41.95","55.93"
"TEQUILA","087380","Corazon Blanco Tequila 750ml","29.95","4.00","25.95","34.60"
"TEQUILA","089235","Corazon Reposado Tequila 750ml","34.95","3.00","31.95","42.60"
"TEQUILA","087398","Cruz Del Sol Silver 750ml","49.95","2.00","47.95","63.93"
"TEQUILA","087516","El Charro Tequila Silver 750ml","18.90","1.00","17.90","23.87"
"TEQUILA","087588","El Jimador Blanco Tequila 1.75L","38.95","5.00","33.95","19.40"
"TEQUILA","087596","EL MAYOR BLANCO TEQUILA 750ml","25.95","3.00","22.95","30.60"
"TEQUILA","089182","EL MAYOR REPOSADO TEQUILA 750ml","27.90","2.95","24.95","33.27"
"TEQUILA","089286","Espolon Reposado 750ml","25.95","2.00","23.95","31.93"
"TEQUILA","089079","Gran Centenario Azul Reposado 750ml","19.95","4.00","15.95","21.27"
"TEQUILA","003656","Herradura Anejo Tequila 750ml","49.95","5.00","44.95","59.93"
"TEQUILA","003655","Herradura Blanco Silver Tequlia 750ml","41.95","5.00","36.95","49.27"
"TEQUILA","003657","Herradura Reposado Tequila 750ml","44.95","5.00","39.95","53.27"
"TEQUILA","088540","Hornitos Lime Shot 750ml","24.90","2.00","22.90","30.53"
"TEQUILA","089475","Lunazul Anejo 750ml","21.90","2.00","19.90","26.53"
"TEQUILA","088018","Lunazul Blanco Tequila 750ml","18.90","1.95","16.95","22.60"
"TEQUILA","089496","Margaritaville Gold Tequila 750ml","15.90","2.00","13.90","18.53"
"TEQUILA","089583","Milagro Reposado Tequila 750ml","36.90","2.95","33.95","45.27"
"TEQUILA","088116","Milagro Silver Tequila 750ml","33.90","2.95","30.95","41.27"
"TEQUILA","089566","Monte Alban Mezcal 750ml","22.95","2.00","20.95","27.93"
"TEQUILA","088148","Montezuma Tequila White 1.75L","24.90","2.00","22.90","13.09"
"TEQUILA","088536","Sauza Blue Silver 750ml","19.95","2.00","17.95","23.93"
"TEQUILA","089796","Sauza Conmemorativo 750ml","24.90","1.95","22.95","30.60"
"TEQUILA","088548","Sauza Hornitos Plata 750ml","24.90","2.00","22.90","30.53"
"TEQUILA","089889","Tres Agaves Reposado 750ml","37.95","5.00","32.95","43.93"
"TEQUILA","088796","Two Fingers - White 750ml","14.95","1.00","13.95","18.60"
"VODKA (DOMESTIC)","038169","360 Vodka 750ml","15.90","1.95","13.95","18.60"
"VODKA (DOMESTIC)","039175","Burnett's 100 Proof Vodka 1.75L","19.95","2.00","17.95","10.26"
"VODKA (DOMESTIC)","041312","Burnett's Coconut Vodka 1.75L","16.20","2.00","14.20","8.11"
"VODKA (DOMESTIC)","035418","Burnett's Vodka 1.75L","16.20","2.00","14.20","8.11"
"VODKA (DOMESTIC)","035734","Deep Run Vodka 750ml","27.90","2.95","24.95","33.27"
"VODKA (DOMESTIC)","035800","Dirty Karma Organic Vodka 750ml","18.90","1.00","17.90","23.87"
"VODKA (DOMESTIC)","036108","Gilbey's Vodka 1.75L","16.95","2.00","14.95","8.54"
"VODKA (DOMESTIC)","036261","Hangar One Vodka 750ml","29.95","3.00","26.95","35.93"
"VODKA (DOMESTIC)","037526","Prairie Organic Vodka 750ml","20.95","2.00","18.95","25.27"
"VODKA (DOMESTIC)","040570","Skinnygirl Bare Naked Vodka 750ml","21.90","2.00","19.90","26.53"
"VODKA (DOMESTIC)","039868","Smirnoff 100 1.75L","31.95","2.00","29.95","17.11"
"VODKA (DOMESTIC)","037998","Smirnoff 80 1.75L","21.90","2.00","19.90","11.37"
"VODKA (DOMESTIC)","038008","Smirnoff 80 PET 1.75L","21.90","2.00","19.90","11.37"
"VODKA (DOMESTIC)","037338","UV Vodka 1.75L","19.95","2.00","17.95","10.26"
"VODKA (DOMESTIC)","077802","Wolfschmidt Vodka PET 1.75L","14.95","2.05","12.90","7.37"
"VODKA (IMPORTED)","034006","Absolut Vodka 750ml","21.90","2.95","18.95","25.27"
"VODKA (IMPORTED)","034155","Belvedere Vodka 750ml","29.95","4.00","25.95","34.60"
"VODKA (IMPORTED)","034244","Chopin Vodka 750ml","29.95","5.00","24.95","33.27"
"VODKA (IMPORTED)","036871","Ciroc Vodka 750ml","36.90","2.00","34.90","46.53"
"VODKA (IMPORTED)","034065","Double Cross Vodka 750ml","39.90","5.00","34.90","46.53"
"VODKA (IMPORTED)","034328","Finlandia Vodka of Finland 1.75L","29.95","2.00","27.95","15.97"
"VODKA (IMPORTED)","034458","Ketel One 1.75L","51.90","3.00","48.90","27.94"
"VODKA (IMPORTED)","036075","Kru Vodka 82 Glass 750ml","18.90","2.00","16.90","22.53"
"VODKA (IMPORTED)","034597","Luksusowa Vodka 1L","16.95","1.00","15.95","15.95"
"VODKA (IMPORTED)","034546","Pearl Vodka 750ml","12.90","1.95","10.95","14.60"
"VODKA (IMPORTED)","035427","Russian Standard Platinum 750ml","26.95","3.00","23.95","31.93"
"VODKA (IMPORTED)","034748","Stolichnaya 1.75L","41.95","2.10","39.85","22.77"
"VODKA (IMPORTED)","034919","Three Olives Vodka 1.75L","34.95","5.00","29.95","17.11"
"VODKA (IMPORTED)","034946","Vox Vodka 750ml","24.90","2.00","22.90","30.53"
"FLAVORED VODKA","034014","Absolut Apeach 750ml","21.90","2.95","18.95","25.27"
"FLAVORED VODKA","033983","Absolut Berri Acai 750ml","21.90","2.95","18.95","25.27"
"FLAVORED VODKA","034030","Absolut Citron 750ml","21.90","2.95","18.95","25.27"
"FLAVORED VODKA","033994","Absolut Grapevine 750ml","22.10","2.95","19.15","25.53"
"FLAVORED VODKA","034116","Absolut Mandrin 750ml","21.90","2.95","18.95","25.27"
"FLAVORED VODKA","035354","Absolut Mango 750ml","21.90","2.95","18.95","25.27"
"FLAVORED VODKA","033966","Absolut Orient Apple 750ml","21.90","2.95","18.95","25.27"
"FLAVORED VODKA","034052","Absolut Raspberri 750ml","21.90","2.95","18.95","25.27"
"FLAVORED VODKA","034061","Absolut Ruby Red 750ml","21.90","2.95","18.95","25.27"
"FLAVORED VODKA","033987","Absolut Wild Tea 750ml","21.90","2.95","18.95","25.27"
"FLAVORED VODKA","034092","Belvedere Pink Grapefruit Flavored Vodka 750ml","29.95","4.00","25.95","34.60"
"FLAVORED VODKA","033781","Blackleaf Premium Organic Vodka 750ml","24.90","5.40","19.50","26.00"
"FLAVORED VODKA","041269","Burnett's Blueberry Flavored Vodka 1.75L","16.20","2.00","14.20","8.11"
"FLAVORED VODKA","041301","Burnett's Cherry Vodka 1.75L","16.20","2.00","14.20","8.11"
"FLAVORED VODKA","041328","Burnett's Citrus Vodka 1.75L","16.20","2.00","14.20","8.11"
"FLAVORED VODKA","041929","Burnett's Fruit Punch Flavored Vodka 1.75L","16.20","2.00","14.20","8.11"
"FLAVORED VODKA","041335","Burnett's Lime Vodka 1.75L","16.20","2.00","14.20","8.11"
"FLAVORED VODKA","041842","Burnett's Limeade Flavored Vodka 1.75L","16.20","2.00","14.20","8.11"
"FLAVORED VODKA","041315","Burnett's Mango Vodka 1.75L","16.20","2.00","14.20","8.11"
"FLAVORED VODKA","040610","Burnett's Maple Syrup Flavored Vodka 1.75L","16.20","2.00","14.20","8.11"
"FLAVORED VODKA","041852","Burnett's Orange Cream Flavored Vodka 1.75L","16.20","2.00","14.20","8.11"
"FLAVORED VODKA","041292","Burnett's Peach Vodka 1.75L","16.20","2.00","14.20","8.11"
"FLAVORED VODKA","041415","Burnett's Pineapple Flavored Vodka 1.75L","16.20","2.00","14.20","8.11"
"FLAVORED VODKA","041221","Burnett's Pomegrante Vodka 1.75L","16.20","2.00","14.20","8.11"
"FLAVORED VODKA","040361","Burnett's Strawberry Banana 1.75L","16.20","2.00","14.20","8.11"
"FLAVORED VODKA","041224","Burnett's Strawberry Flavored Vodka 1.75L","16.20","2.00","14.20","8.11"
"FLAVORED VODKA","040639","Burnett's Sugar Cookie Flav. Vodka 1.75L","16.20","2.00","14.20","8.11"
"FLAVORED VODKA","040365","Burnett's Tropical Fruit Vodka 1.75L","16.20","2.00","14.20","8.11"
"FLAVORED VODKA","042033","Burnett's Whipped Cream Vodka 1.75L","16.20","2.00","14.20","8.11"
"FLAVORED VODKA","041322","Burnetts Watermelon Vodka 1.75L","16.20","2.00","14.20","8.11"
"FLAVORED VODKA","034138","Chambord Flavored Vodka 750ml","23.95","2.00","21.95","29.27"
"FLAVORED VODKA","064750","Ciroc Coconut Vodka 750ml","36.90","2.00","34.90","46.53"
"FLAVORED VODKA","064716","Ciroc Peach Vodka 750ml","36.90","2.00","34.90","46.53"
"FLAVORED VODKA","064755","Ciroc Red Berry Vodka 750ml","36.90","2.00","34.90","46.53"
"FLAVORED VODKA","041124","Firefly Peach Tea Vodka 750ml","21.90","3.95","17.95","23.93"
"FLAVORED VODKA","041127","Firefly Raspberry Tea Vodka 750ml","21.90","3.95","17.95","23.93"
"FLAVORED VODKA","041991","Firefly Skinny Tea 750ml","21.90","3.95","17.95","23.93"
"FLAVORED VODKA","041209","Firefly Sweet Tea Vodka 750ml","21.90","3.95","17.95","23.93"
"FLAVORED VODKA","041205","Firefly Sweet Tea Vodka PET 750ml","21.90","3.95","17.95","23.93"
"FLAVORED VODKA","035769","Ivanabitch Red Berry Vodka 750ml","13.95","4.00","9.95","13.27"
