"Description","Code","Brand","Retail Bottle Price","Discount Per Bottle","Sale Bottle Price","Price per Liter"
"TEQUILA","089175","Don Julio Anejo 750ml","61.95","3.10","58.85","78.47"
"TEQUILA","087485","Don Julio Blanco 750ml","51.90","3.00","48.90","65.20"
"TEQUILA","089154","Don Julio Reposado 750ml","56.95","3.00","53.95","71.93"
"TEQUILA","089274","El Jimador Anejo 750ml","26.95","2.00","24.95","33.27"
"TEQUILA","087586","El Jimador Blanco Tequila 750ml","21.90","2.95","18.95","25.27"
"TEQUILA","089182","EL MAYOR REPOSADO TEQUILA 750ml","27.90","2.95","24.95","33.27"
"TEQUILA","087619","Espolon Blanco 750ml","25.95","2.00","23.95","31.93"
"TEQUILA","089468","Lunazul Reposado 750ml","18.90","1.95","16.95","22.60"
"TEQUILA","089488","Maestro Dobel Diamond Tequila 750ml","49.95","5.00","44.95","59.93"
"TEQUILA","088036","Margaritaville Silver Tequila 750ml","15.90","2.00","13.90","18.53"
"TEQUILA","089578","Montezuma Gold 1.75L","24.90","2.00","22.90","13.09"
"TEQUILA","089786","Sauza Extra Gold 750ml","17.95","1.00","16.95","22.60"
"TEQUILA","088556","Sauza Silver Tequila 750ml","17.95","1.00","16.95","22.60"
"TEQUILA","088566","Sauza Tres Generaciones Plata 750ml","39.90","4.00","35.90","47.87"
"TEQUILA","089885","Tres Agaves Anejo 750ml","43.95","5.00","38.95","51.93"
"TEQUILA","089946","Two Fingers - Gold 750ml","14.95","1.00","13.95","18.60"
"VODKA (DOMESTIC)","038169","360 Vodka 750ml","15.90","1.95","13.95","18.60"
"VODKA (DOMESTIC)","071731","American Harvest Organic Spirit 750ml","26.95","2.00","24.95","33.27"
"VODKA (DOMESTIC)","035734","Deep Run Vodka 750ml","27.90","2.95","24.95","33.27"
"VODKA (DOMESTIC)","038088","Platinum 7x Vodka 1.75L","19.95","2.00","17.95","10.26"
"VODKA (DOMESTIC)","037526","Prairie Organic Vodka 750ml","20.95","2.00","18.95","25.27"
"VODKA (DOMESTIC)","040928","Smirnoff Silver 1.75L","27.90","2.00","25.90","14.80"
"VODKA (DOMESTIC)","038178","Tito's Handmade Vodka 1.75L","37.95","3.00","34.95","19.97"
"VODKA (DOMESTIC)","041034","UV Vodka 103 750ml","14.95","2.00","12.95","17.27"
"VODKA (DOMESTIC)","077802","Wolfschmidt Vodka PET 1.75L","14.95","2.05","12.90","7.37"
"VODKA (IMPORTED)","034010","Belvedere Vodka Red  Holiday 1.75L","59.95","5.00","54.95","31.40"
"VODKA (IMPORTED)","034180","Boru Irish Vodka 750ml","13.95","2.00","11.95","15.93"
"VODKA (IMPORTED)","034237","Chopin Vodka 1.75L","49.95","5.00","44.95","25.69"
"VODKA (IMPORTED)","036871","Ciroc Vodka 750ml","36.90","2.00","34.90","46.53"
"VODKA (IMPORTED)","034188","Effen Vodka 750ml","29.95","5.00","24.95","33.27"
"VODKA (IMPORTED)","034458","Ketel One 1.75L","51.90","5.00","46.90","26.80"
"VODKA (IMPORTED)","034597","Luksusowa Vodka 1L","16.95","1.00","15.95","15.95"
"VODKA (IMPORTED)","035529","Pinnacle Vodka 100 proof 1.75L","28.95","2.00","26.95","15.40"
"VODKA (IMPORTED)","035109","Russian Standard Original 750ml","19.95","2.00","17.95","23.93"
"VODKA (IMPORTED)","034505","Sobieski Vodka 1L","15.90","3.00","12.90","12.90"
"VODKA (IMPORTED)","033778","Spud Potato Vodka 750ml","24.90","2.00","22.90","30.53"
"VODKA (IMPORTED)","034820","Svedka Vodka 750ml","14.95","1.00","13.95","18.60"
"VODKA (IMPORTED)","035435","Svedka Vodka PET 750ml","14.95","1.00","13.95","18.60"
"VODKA (IMPORTED)","035296","Tenure Polish Vodka 1.75L","25.95","2.00","23.95","13.69"
