"Description","Code","Brand","Retail Bottle Price","Discount Per Bottle","Sale Bottle Price","Price per Liter"
"TENNESSEE WHISKEY","026586","Gentleman Jack 750ml","30.90","2.95","27.95","37.27"
"TENNESSEE WHISKEY","026658","George Dickel #12 1.75L","41.95","3.00","38.95","22.26"
"TENNESSEE WHISKEY","026828","Jack Daniel's 7 Black 1.75L","49.95","5.00","44.95","25.69"
"BOTTLED IN BOND WHISKEY","016416","Old Grand Dad 100 750ml","19.95","2.00","17.95","23.93"
"STRAIGHT RYE WHISKEY","027080","(Ri)1 750ml","39.90","3.00","36.90","49.20"
"BLENDED WHISKEY","023708","Fleischmann's Preferred 1.75L","15.90","2.40","13.50","7.71"
"BLENDED WHISKEY","024078","Haller's Reserve 1.75L","14.95","2.00","12.95","7.40"
"WHISKEY","073715","Evan Williams Cherry Reserve 750ml","13.95","2.00","11.95","15.93"
"WHISKEY","021376","Sam Houston 750ml","27.90","2.00","25.90","34.53"
"GRAPE BRANDY (DOMESTIC)","052136","Christian Brothers Frost 750ml","11.95","1.45","10.50","14.00"
"GRAPE BRANDY (DOMESTIC)","052186","Christian Brothers Grand Reserve 750ml","12.90","1.40","11.50","15.33"
"GRAPE BRANDY (DOMESTIC)","052376","Coronet V.S.Q. 750 750ml","11.70","1.00","10.70","14.27"
"GRAPE BRANDY (DOMESTIC)","052806","Korbel Brandy 750ml","11.95","1.00","10.95","14.60"
"GRAPE BRANDY (DOMESTIC)","053216","Paul Masson Grande Amber VS 750ml","12.45","1.00","11.45","15.27"
"GRAPE BRANDY (DOMESTIC)","053220","Paul Masson Grande Amber VS Pet 750ml","12.45","1.00","11.45","15.27"
"BRANDY IMPORTED","050526","Raynal Napoleon VSOP 750ml","16.90","2.00","14.90","19.87"
"BRANDY IMPORTED","050686","St. Remy VSOP 750ml","13.50","1.00","12.50","16.67"
"CANADIAN WHISKY","011848","Bowman's Canadian 1.75L","16.95","2.00","14.95","8.54"
"CANADIAN WHISKY","010632","Canadain Club Reserve Triple Aged 750ml","18.90","2.00","16.90","22.53"
"CANADIAN WHISKY","010628","Canadian Club 1.75L","29.95","3.00","26.95","15.40"
"CANADIAN WHISKY","011296","Crown Royal 750ml","26.95","2.00","24.95","33.27"
"CANADIAN WHISKY","011366","Crown Royal Special Reserve 750ml","43.90","2.95","40.95","54.60"
"CANADIAN WHISKY","014192","Pendleton Canadian 750ml","25.00","2.00","23.00","30.67"
"CANADIAN WHISKY","012858","Rich & Rare Reserve Canadian 1.75L","24.90","4.95","19.95","11.40"
"CANADIAN WHISKY","015248","Windsor 1.75L","19.95","2.00","17.95","10.26"
"COCKTAILS (DOMESTIC)","057049","Barton Long Island Ice Tea 1.75L","16.95","2.50","14.45","8.26"
"COGNAC/ARMAGNAC","047805","Courvoisier C 750ml","39.90","2.00","37.90","50.53"
"COGNAC/ARMAGNAC","047833","Courvoisier Exclusif VSOP 750ml","39.90","4.95","34.95","46.60"
"COGNAC/ARMAGNAC","047786","Courvoisier VS 750ml","30.90","2.00","28.90","38.53"
"COGNAC/ARMAGNAC","050136","Jacques Cardin Apple Flavored VSOP Cognac 750ml","32.95","6.00","26.95","35.93"
"COGNAC/ARMAGNAC","048766","Meukow VS Cognac 750ml","26.95","2.05","24.90","33.20"
"COGNAC/ARMAGNAC","049188","Remy Martin VSOP 1.75L","89.90","10.00","79.90","45.66"
"COGNAC/ARMAGNAC","049376","Salignac V. S. 750ml","19.95","1.00","18.95","25.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","082212","Aristrocrat Peach Schnapps 1.75L","13.95","2.00","11.95","6.83"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","082207","Aristrocrat Tangy Sour Apple Schnapps 1L","7.50","1.00","6.50","6.50"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","073526","DeKuyper Melon 750ml","10.95","1.00","9.95","13.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","073456","Dekuyper Razzmatazz 750ml","10.95","1.00","9.95","13.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","082956","Fire Water 750ml","19.90","1.95","17.95","23.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","082926","Gold Rush 750ml","19.90","1.95","17.95","23.93"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","080826","Ice 101 Peppermint 750ml","19.90","2.95","16.95","22.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","080456","Ryan's Cream 750ml","11.95","1.00","10.95","14.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","086916","Southern Comfort 100 750ml","21.50","2.00","19.50","26.00"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","077786","Tuaca Liquore Italiano 750ml","24.90","2.95","21.95","29.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","077585","VeeV Acai Liqueur 750ml","29.95","5.00","24.95","33.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064000","Absente 750ml","42.90","2.95","39.95","53.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","068022","Bailey's Caramel Irish Cream 750ml","25.95","2.00","23.95","31.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064336","Benedictine & Brandy D. O. M. 750ml","40.45","2.00","38.45","51.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064416","Benedictine D. O. M. 750ml","40.45","2.00","38.45","51.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064446","Berentzen Appel Liqueur 750ml","21.90","1.50","20.40","27.20"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","068126","Carolan's Irish Cream 750ml","12.90","1.00","11.90","15.87"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064666","Celtic Honey Liqueur 750ml","21.90","2.00","19.90","26.53"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064776","Cointreau 750ml","39.90","4.00","35.90","47.87"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064136","Disaronno Amaretto 750ml","30.45","2.00","28.45","37.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064876","Drambuie 750ml","42.50","2.55","39.95","53.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","066936","Grangala Triple Orange 750ml","19.95","2.00","17.95","23.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065229","Hpnotiq Harmonie 750ml","22.95","3.00","19.95","26.60"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","067586","Kapali Coffee 750ml","9.90","1.95","7.95","10.60"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065386","Labelle Orange 750ml","21.90","2.95","18.95","25.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065896","Metaxa Ouzo 750ml","16.45","1.50","14.95","19.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065943","Meukow Vanilla Cognac 750ml","27.90","2.10","25.80","34.40"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","066145","Pallini Lemoncello 750ml","25.95","2.00","23.95","31.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","066810","Solerno Blood Orange Liqueur 750ml","39.90","4.95","34.95","46.60"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","066836","St. Germain Liqueur 750ml","37.90","2.95","34.95","46.60"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065200","Tequila Rose PET 750ml","19.95","2.00","17.95","23.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","067192","X-Rated Fusion 750ml","24.90","1.95","22.95","30.60"
"GIN (DOMESTIC)","029410","Bluecoat Gin 750ml","26.95","2.00","24.95","33.27"
"GIN (DOMESTIC)","032238","Seagram's Extra Dry 1.75L","21.90","2.95","18.95","10.83"
"GIN (DOMESTIC)","032360","Sunset Hills Gin 750ml","28.95","2.00","26.95","35.93"
"FLAVORED GIN","033258","Seagram's Lime Twisted 1.75L","21.90","2.95","18.95","10.83"
"FLAVORED GIN","028890","Tanqueray Rangpur 750ml","24.90","2.00","22.90","30.53"
"GIN (IMPORTED)","028236","Bombay Sapphire 750ml","27.90","3.40","24.50","32.67"
"GIN (IMPORTED)","028396","Caorunn Scottish Gin 750ml","34.95","3.00","31.95","42.60"
"IRISH WHISKEY","015560","Clontarf Classic Blend 750ml","21.90","2.00","19.90","26.53"
"IRISH WHISKEY","015686","Kilbeggan 750ml","24.90","3.00","21.90","29.20"
"IRISH WHISKEY","015693","Knappogue Castle 12 Yr 750ml","36.90","3.00","33.90","45.20"
"IRISH WHISKEY","015930","Tyrconnell 750ml","29.95","3.00","26.95","35.93"
"MIXERS (NON ALCOHOLIC)","996000","Finest Call Grenadine 1L","4.50","0.55","3.95","3.95"
"MIXERS (NON ALCOHOLIC)","996003","Finest Call Sweet N' Sour 1L","4.50","0.55","3.95","3.95"
"MIXERS (NON ALCOHOLIC)","996033","Margaritaville Margarita 1.75L","8.45","0.50","7.95","4.54"
"MIXERS (NON ALCOHOLIC)","997213","Master Of Mixes Big Bucket Margarita Mix 96oz","7.45","0.50","6.95","2.45"
"MIXERS (NON ALCOHOLIC)","997187","Master Of Mixes Margarita 1.75L","6.95","0.50","6.45","3.69"
"MIXERS (NON ALCOHOLIC)","997189","Master Of Mixes Strawberry Daiquiri 1.75L","6.95","0.50","6.45","3.69"
"MIXERS (NON ALCOHOLIC)","997331","Master Of Mixes Strawberry Daiquiri/Margarita Lite 1.75L","6.95","0.50","6.45","3.69"
"MIXERS (NON ALCOHOLIC)","997188","Master Of Mixes Sweet & Sour 1.75L","6.95","0.50","6.45","3.69"
"MIXERS (NON ALCOHOLIC)","997330","Tres Agaves Margarita Mix 1L","8.95","1.00","7.95","7.95"
"RUM (DOMESTIC)","043079","Admiral Nelson's Spiced Rum 101 1.75L","24.90","4.00","20.90","11.94"
"RUM (DOMESTIC)","043916","Bacardi Big Apple 750ml","17.95","2.00","15.95","21.27"
"RUM (DOMESTIC)","043209","Bacardi Black Razz 750ml","17.95","2.00","15.95","21.27"
"RUM (DOMESTIC)","043051","Bacardi Dragon Berry 750ml","17.95","2.00","15.95","21.27"
"RUM (DOMESTIC)","043038","Bacardi Gold 1.75L","26.50","3.55","22.95","13.11"
"RUM (DOMESTIC)","043060","Bacardi Grand Melon 750ml","17.95","2.00","15.95","21.27"
"RUM (DOMESTIC)","043066","Bacardi Peach Red 750ml","17.95","2.00","15.95","21.27"
"RUM (DOMESTIC)","043128","Bacardi Superior 1.75L","26.50","3.55","22.95","13.11"
"RUM (DOMESTIC)","043120","Bacardi Superior Rum PET 1.75L","26.50","3.55","22.95","13.11"
"RUM (DOMESTIC)","043197","Bacardi Torched Cherry 750ml","17.95","2.00","15.95","21.27"
"RUM (DOMESTIC)","044294","Calico Jack Cake Rum 750ml","11.95","1.00","10.95","14.60"
"RUM (DOMESTIC)","045423","Calico Jack Pineapple Coconut Rum 1.75L","21.90","2.00","19.90","11.37"
"RUM (DOMESTIC)","044488","Cruzan Aged Dark 1.75L","25.95","2.00","23.95","13.69"
"RUM (DOMESTIC)","044518","Cruzan Aged Light 1.75L","25.95","2.00","23.95","13.69"
"RUM (DOMESTIC)","044419","Cruzan Black Cherry Rum 750ml","13.95","1.00","12.95","17.27"
"RUM (DOMESTIC)","044499","Cruzan Mango 750ml","13.95","1.00","12.95","17.27"
"RUM (DOMESTIC)","044557","Cruzan Strawberry 750ml","13.95","1.00","12.95","17.27"
"RUM (DOMESTIC)","044520","Cruzan Vanilla 750ml","13.95","1.00","12.95","17.27"
"RUM (DOMESTIC)","043428","Don Q Cristal Rum 1.75L","25.95","2.00","23.95","13.69"
"RUM (DOMESTIC)","042461","George Bowman 750ml","29.95","5.00","24.95","33.27"
"RUM (DOMESTIC)","045846","Ron Virgin 750ml","9.45","1.00","8.45","11.27"
"RUM (DOMESTIC)","043788","Ronrico Gold 1.75L","19.95","2.00","17.95","10.26"
"RUM (IMPORTED)","042370","Bacardi 8 Rum 750ml","25.95","1.45","24.50","32.67"
"RUM (IMPORTED)","044266","British Navy Pusser's Rum 750ml","25.95","3.00","22.95","30.60"
"RUM (IMPORTED)","043318","Captian Morgan's Private Stock 1.75L","39.90","2.95","36.95","21.11"
"RUM (IMPORTED)","044442","Cruzan Black Strap Rum 750ml","18.90","2.00","16.90","22.53"
"RUM (IMPORTED)","044468","Cruzan Citrus Rum 750ml","13.95","1.00","12.95","17.27"
"RUM (IMPORTED)","042646","Flor De Cana Gold 4 Yr 750ml","14.95","1.00","13.95","18.60"
"RUM (IMPORTED)","042621","Mount Gay Black 750ml","23.95","4.00","19.95","26.60"
"RUM (IMPORTED)","042686","Mount Gay Extra Old 750ml","39.90","3.00","36.90","49.20"
"RUM (IMPORTED)","042753","Pyrat XO Reserve 750ml","36.90","3.95","32.95","43.93"
"RUM (IMPORTED)","042796","Rhum Barbancourt 5 Star Reserve Speciale 750ml","23.95","2.00","21.95","29.27"
"RUM (IMPORTED)","042856","Ron Matusalem Rum Gran Reserva 750ml","29.95","3.00","26.95","35.93"
"RUM (IMPORTED)","042777","Ron Zacapa Rum 750ml","44.95","5.00","39.95","53.27"
"SCOTCH WHISKY","004084","Aberlour 12yr Scotch 750ml","41.95","3.00","38.95","51.93"
"SCOTCH WHISKY","004226","Ballantine's 750ml","19.95","2.00","17.95","23.93"
"SCOTCH WHISKY","006798","Bowman's Scotch 1.75L","20.95","2.00","18.95","10.83"
"SCOTCH WHISKY","004780","Cragganmore Single Malt 750ml","59.95","4.00","55.95","74.60"
"SCOTCH WHISKY","004876","Dewar's Special Reserve 750ml","38.95","2.00","36.95","49.27"
"SCOTCH WHISKY","004868","Dewar's White Label 1.75L","48.90","4.95","43.95","25.11"
"SCOTCH WHISKY","007790","Grand MacNish 1.75L","21.90","2.00","19.90","11.37"
"SCOTCH WHISKY","005246","Highland Park 12yr 750ml","47.90","3.00","44.90","59.87"
"SCOTCH WHISKY","008378","J.W. Dant's 1.75L","20.95","2.00","18.95","10.83"
"SCOTCH WHISKY","005332","Johnnie Walker Gold 750ml","89.95","4.50","85.45","113.93"
"SCOTCH WHISKY","005756","Old Pulteney 750ml","39.90","3.00","36.90","49.20"
"SCOTCH WHISKY","006106","Speyburn Single Malt 750ml","27.90","3.00","24.90","33.20"
"SCOTCH WHISKY","006236","Teacher's 750ml","19.95","2.00","17.95","23.93"
"SCOTCH WHISKY","004558","The Black Grouse 1.75L","54.90","3.00","51.90","29.66"
"SCOTCH WHISKY","005486","The Macallan 12yr Scotch 750ml","59.90","2.95","56.95","75.93"
"SPECIALTY BOTTLES (IMPORTED)","003641","Lunazul Reposado W/Shot Glasses 750ml","19.95","2.00","17.95","23.93"
"TEQUILA","089230","1800 Anejo 750ml","35.95","4.00","31.95","42.60"
"TEQUILA","064933","1800 Coconut Tequila 750ml","29.95","2.00","27.95","37.27"
"TEQUILA","089206","1800 Reposado 750ml","29.95","2.00","27.95","37.27"
"TEQUILA","087531","1800 Select Silver 100 Proof 750ml","34.95","5.00","29.95","39.93"
"TEQUILA","087510","1800 Silver Tequila 750ml","29.95","2.00","27.95","37.27"
"TEQUILA","089139","Cabo Wabo Reposado 750ml","39.90","2.00","37.90","50.53"
"TEQUILA","089235","Corazon Reposado Tequila 750ml","34.95","5.00","29.95","39.93"
"TEQUILA","089175","Don Julio Anejo 750ml","60.90","3.05","57.85","77.13"
"TEQUILA","089383","El Charro Tequila Reposado 750ml","19.95","1.00","18.95","25.27"
"TEQUILA","089274","El Jimador Anejo 750ml","26.95","2.00","24.95","33.27"
"TEQUILA","087619","Espolon Blanco 750ml","25.95","2.00","23.95","31.93"
"TEQUILA","087416","Jose Cuervo Tradicional Silver 750ml","24.90","1.95","22.95","30.60"
"TEQUILA","089468","Lunazul Reposado 750ml","19.95","2.00","17.95","23.93"
"TEQUILA","089578","Montezuma Gold 1.75L","24.90","2.00","22.90","13.09"
"TEQUILA","089617","Sauza Anos 100 Reposado 750ml","19.95","2.00","17.95","23.93"
"TEQUILA","089786","Sauza Extra Gold 750ml","17.95","1.00","16.95","22.60"
"TEQUILA","088556","Sauza Silver Tequila 750ml","17.95","1.00","16.95","22.60"
"TEQUILA","088566","Sauza Tres Generaciones Plata 750ml","39.90","4.00","35.90","47.87"
"TEQUILA","089885","Tres Agaves Anejo 750ml","43.95","2.00","41.95","55.93"
"TEQUILA","088780","Tres Agaves Blanco 750ml","29.95","2.00","27.95","37.27"
"TEQUILA","089946","Two Fingers - Gold 750ml","14.95","1.00","13.95","18.60"
"TEQUILA","089482","Zarco Gold Tequila 750ml","15.90","1.95","13.95","18.60"
"VODKA (DOMESTIC)","035734","Deep Run Vodka 750ml","27.90","2.95","24.95","33.27"
"VODKA (DOMESTIC)","038088","Platinum 7x Vodka 1.75L","18.90","2.00","16.90","9.66"
"VODKA (DOMESTIC)","037526","Prairie Organic Vodka 750ml","20.95","3.00","17.95","23.93"
"VODKA (DOMESTIC)","037988","Skyy Vodka 1.75L","27.90","2.00","25.90","14.80"
"VODKA (DOMESTIC)","040928","Smirnoff Silver 1.75L","26.95","2.00","24.95","14.26"
"VODKA (DOMESTIC)","038176","Tito's Handmade Vodka 750ml","20.95","1.50","19.45","25.93"
"VODKA (DOMESTIC)","037338","UV Vodka 1.75L","19.95","2.00","17.95","10.26"
"VODKA (DOMESTIC)","041034","UV Vodka 103 750ml","14.95","1.00","13.95","18.60"
"VODKA (IMPORTED)","034202","42 Below Vodka 750ml","19.95","2.00","17.95","23.93"
"VODKA (IMPORTED)","034008","Absolut Vodka 1.75L","41.90","4.95","36.95","21.11"
"VODKA (IMPORTED)","034041","Absolut Vodka 100 Premium 750ml","29.95","5.00","24.95","33.27"
"VODKA (IMPORTED)","034180","Boru Irish Vodka 750ml","13.95","2.00","11.95","15.93"
"VODKA (IMPORTED)","034201","Ciroc Luxury Vodka 1.75L","70.95","4.00","66.95","38.26"
"VODKA (IMPORTED)","034188","Effen Vodka 750ml","29.95","5.00","24.95","33.27"
"VODKA (IMPORTED)","035529","Pinnacle Vodka 100 proof 1.75L","28.95","2.00","26.95","15.40"
"VODKA (IMPORTED)","034579","Pinnacle Vodka 750ml","13.95","1.00","12.95","17.27"
"VODKA (IMPORTED)","035289","Pinnacle Vodka Traveler 750ml","13.95","1.00","12.95","17.27"
"VODKA (IMPORTED)","034753","Reyka Vodka 750ml","26.95","4.00","22.95","30.60"
"VODKA (IMPORTED)","035109","Russian Standard Original 750ml","19.95","2.00","17.95","23.93"
"VODKA (IMPORTED)","035296","Tenure Polish Vodka 1.75L","25.95","2.00","23.95","13.69"
"VODKA (IMPORTED)","034935","Three Olives Vodka 750ml","19.95","3.00","16.95","22.60"
"FLAVORED VODKA","041019","360 Double Chocolate Vodka 750ml","15.90","1.95","13.95","18.60"
"FLAVORED VODKA","034032","Absolut Citron 1.75L","41.90","4.95","36.95","21.11"
"FLAVORED VODKA","034118","Absolut Mandrin 1.75L","41.90","4.95","36.95","21.11"
"FLAVORED VODKA","041330","Burnett's Cranberry Vodka 1.75L","15.90","2.00","13.90","7.94"
"FLAVORED VODKA","041278","Burnett's Grape 1.75L","15.90","2.00","13.90","7.94"
"FLAVORED VODKA","041338","Burnett's Orange Vodka 1.75L","15.90","2.00","13.90","7.94"
"FLAVORED VODKA","041318","Burnett's Raspberry Vodka 1.75L","15.90","2.00","13.90","7.94"
"FLAVORED VODKA","041308","Burnett's Sour Apple Vodka 1.75L","15.90","2.00","13.90","7.94"
"FLAVORED VODKA","041339","Burnett's Vanilla Vodka 1.75L","15.90","2.00","13.90","7.94"
"FLAVORED VODKA","034189","Effen Black Cherry Vanilla Vodka 750ml","29.95","5.00","24.95","33.27"
"FLAVORED VODKA","034339","Finlandia Cranberry Fusion 750ml","18.90","1.95","16.95","22.60"
"FLAVORED VODKA","035136","Finlandia Grapefruit Fusion 750ml","18.90","1.95","16.95","22.60"
"FLAVORED VODKA","034348","Finlandia Raspberry 750ml","18.90","1.95","16.95","22.60"
"FLAVORED VODKA","034318","Finlandia Redberry 750ml","18.90","1.95","16.95","22.60"
"FLAVORED VODKA","034449","Ketel One Citroen 750ml","28.45","2.50","25.95","34.60"
"FLAVORED VODKA","035937","Pinnacle Atomic Hots 750ml","15.90","1.00","14.90","19.87"
"FLAVORED VODKA","035222","Pinnacle Blueberry 750ml","15.90","1.00","14.90","19.87"
"FLAVORED VODKA","034643","Pinnacle Cherry 1.75L","22.90","2.00","20.90","11.94"
"FLAVORED VODKA","034642","Pinnacle Cherry 750ml","15.90","1.95","13.95","18.60"
"FLAVORED VODKA","034623","Pinnacle Citrus 1.75L","22.90","2.00","20.90","11.94"
"FLAVORED VODKA","034573","Pinnacle Citrus 750ml","15.90","1.95","13.95","18.60"
"FLAVORED VODKA","035907","Pinnacle Cookie Dough 750ml","15.90","1.00","14.90","19.87"
"FLAVORED VODKA","034785","Pinnacle Grape 750ml","15.90","1.95","13.95","18.60"
"FLAVORED VODKA","035950","Pinnacle Key Lime Whipped 750ml","15.90","1.00","14.90","19.87"
"FLAVORED VODKA","035225","Pinnacle Mango 750ml","15.90","1.00","14.90","19.87"
"FLAVORED VODKA","034697","Pinnacle Orange 750ml","15.90","1.95","13.95","18.60"
"FLAVORED VODKA","034246","Pinnacle Vanilla 1.75L","22.90","2.00","20.90","11.94"
"FLAVORED VODKA","040849","Pucker Vodka Grape Gone Wild 750ml","17.95","2.00","15.95","21.27"
"FLAVORED VODKA","040841","Pucker Vodka Wild Cherry Tease 750ml","17.95","2.00","15.95","21.27"
"FLAVORED VODKA","040831","Skyy Infusions Blood Orange 750ml","17.95","1.00","16.95","22.60"
"FLAVORED VODKA","040661","Skyy Infusions Coconut 750ml","17.95","1.00","16.95","22.60"
"FLAVORED VODKA","040835","Skyy Infusions Dragon Fruit 750ml","17.95","1.00","16.95","22.60"
"FLAVORED VODKA","040821","Skyy Infusions Pineapple 750ml","17.95","1.00","16.95","22.60"
"FLAVORED VODKA","040986","Smirnoff Blueberry 750ml","14.40","1.00","13.40","17.87"
"FLAVORED VODKA","041746","Smirnoff Citrus 750ml","14.40","1.00","13.40","17.87"
"FLAVORED VODKA","041715","Smirnoff Cranberry 750ml","14.40","1.00","13.40","17.87"
"FLAVORED VODKA","040930","Smirnoff Grape 750ml","14.40","1.00","13.40","17.87"
"FLAVORED VODKA","041796","Smirnoff Raspberry 750ml","14.40","1.00","13.40","17.87"
"FLAVORED VODKA","040956","Smirnoff Strawberry 750ml","14.40","1.00","13.40","17.87"
"FLAVORED VODKA","040946","Smirnoff Watermelon 750ml","14.40","1.00","13.40","17.87"
"FLAVORED VODKA","040965","Smirnoff Whipped Cream 750ml","14.40","1.00","13.40","17.87"
"FLAVORED VODKA","041777","Square One Cucumber 750ml","31.95","2.00","29.95","39.93"
"FLAVORED VODKA","041147","Sweet Carolina Sweet Tea 1L","19.95","2.00","17.95","17.95"
"FLAVORED VODKA","034886","Three Olives Berry 750ml","19.95","3.00","16.95","22.60"
"FLAVORED VODKA","035469","Three Olives Bubble Vodka 750ml","19.95","3.00","16.95","22.60"
"FLAVORED VODKA","035891","THREE OLIVES CAKE 750ml","19.95","3.00","16.95","22.60"
"FLAVORED VODKA","034972","Three Olives Cherry Vodka 750ml","19.95","3.00","16.95","22.60"
"FLAVORED VODKA","034968","Three Olives Chocolate 750ml","19.95","3.00","16.95","22.60"
"FLAVORED VODKA","035766","Three Olives Dude 750ml","19.95","3.00","16.95","22.60"
"FLAVORED VODKA","034995","Three Olives Grape 750ml","19.95","3.00","16.95","22.60"
"FLAVORED VODKA","035964","Three Olives Loopy Vodka 750ml","19.95","3.00","16.95","22.60"
"FLAVORED VODKA","035147","Three Olives Mango 750ml","19.95","3.00","16.95","22.60"
"FLAVORED VODKA","034962","Three Olives Orange 750ml","19.95","3.00","16.95","22.60"
"FLAVORED VODKA","035039","Three Olives Pomegranate 750ml","19.95","3.00","16.95","22.60"
"FLAVORED VODKA","035637","Three Olives Purple 750ml","19.95","3.00","16.95","22.60"
"FLAVORED VODKA","035549","Three Olives RangTang 750ml","19.95","3.00","16.95","22.60"
"FLAVORED VODKA","034959","Three Olives Raspberry 750ml","19.95","3.00","16.95","22.60"
"FLAVORED VODKA","035234","Three Olives Root Beer 750ml","19.95","3.00","16.95","22.60"
"FLAVORED VODKA","035239","Three Olives Triple Shot Espresso 750ml","19.95","3.00","16.95","22.60"
"FLAVORED VODKA","034958","Three Olives Vanilla 750ml","19.95","3.00","16.95","22.60"
"FLAVORED VODKA","035047","Three Olives Watermelon 750ml","19.95","3.00","16.95","22.60"
"FLAVORED VODKA","041693","UV Blue Raspberry 750ml","12.90","1.00","11.90","15.87"
"FLAVORED VODKA","041704","UV Cherry 750ml","12.90","1.00","11.90","15.87"
"FLAVORED VODKA","040625","UV Chocolate Cake 750ml","12.90","1.00","11.90","15.87"
"FLAVORED VODKA","035027","Van Gogh Espresso Vodka 750ml","22.95","3.00","19.95","26.60"
"FLAVORED VODKA","034555","Van Gogh PB & J Vodka 750ml","22.95","3.00","19.95","26.60"
"VERMOUTH (IMPORTED)","098194","Martini & Rossi - Extra Dry 750ml","8.95","1.00","7.95","10.60"
