"Description","Code","Brand","Retail Bottle Price","Discount Per Bottle","Sale Bottle Price","Price per Liter"
"VODKA (DOMESTIC)","035734","Deep Run Vodka 750ml","27.90","2.95","24.95","33.27"
"VODKA (DOMESTIC)","040882","Dirty Karma SOL Vodka 750ml","18.90","1.00","17.90","23.87"
"VODKA (DOMESTIC)","038088","Platinum 7x Vodka 1.75L","18.90","2.00","16.90","9.66"
"VODKA (DOMESTIC)","040928","Smirnoff Silver 1.75L","25.95","2.00","23.95","13.69"
"VODKA (DOMESTIC)","041034","UV Vodka 103 750ml","14.95","3.00","11.95","15.93"
"VODKA (IMPORTED)","034202","42 Below Vodka 750ml","19.95","2.00","17.95","23.93"
"VODKA (IMPORTED)","034180","Boru Irish Vodka 750ml","13.95","2.00","11.95","15.93"
"VODKA (IMPORTED)","034188","Effen Vodka 750ml","29.95","5.00","24.95","33.27"
"VODKA (IMPORTED)","035651","Eristoff Premium Vodka 1.75L","18.90","2.00","16.90","9.66"
"VODKA (IMPORTED)","034425","Grey Goose Vodka 1.75L","69.90","4.95","64.95","37.11"
"VODKA (IMPORTED)","034433","Grey Goose Vodka 750ml","33.90","3.95","29.95","39.93"
"VODKA (IMPORTED)","035479","Integre Vodka 1.75L","19.90","2.00","17.90","10.23"
"VODKA (IMPORTED)","034458","Ketel One 1.75L","49.95","3.00","46.95","26.83"
"VODKA (IMPORTED)","034546","Pearl Vodka 750ml","12.90","1.95","10.95","14.60"
"VODKA (IMPORTED)","035529","Pinnacle Vodka 100 proof 1.75L","28.95","2.00","26.95","15.40"
"VODKA (IMPORTED)","034579","Pinnacle Vodka 750ml","13.95","1.00","12.95","17.27"
"VODKA (IMPORTED)","035289","Pinnacle Vodka Traveler 750ml","13.95","1.00","12.95","17.27"
"VODKA (IMPORTED)","034753","Reyka Vodka 750ml","26.95","4.00","22.95","30.60"
"VODKA (IMPORTED)","035109","Russian Standard Original 750ml","21.90","3.00","18.90","25.20"
"VODKA (IMPORTED)","035296","Tenure Polish Vodka 1.75L","25.95","2.00","23.95","13.69"
"FLAVORED VODKA","034087","Belvedere Black Raspberry Flavored Vodka 750ml","29.95","4.00","25.95","34.60"
"FLAVORED VODKA","034212","Belvedere Orange Flavored Vodka 750ml","29.95","4.00","25.95","34.60"
"FLAVORED VODKA","041330","Burnett's Cranberry Vodka 1.75L","15.90","2.00","13.90","7.94"
"FLAVORED VODKA","041278","Burnett's Grape 1.75L","15.90","2.00","13.90","7.94"
"FLAVORED VODKA","041338","Burnett's Orange Vodka 1.75L","15.90","2.00","13.90","7.94"
"FLAVORED VODKA","041318","Burnett's Raspberry Vodka 1.75L","15.90","2.00","13.90","7.94"
"FLAVORED VODKA","041308","Burnett's Sour Apple Vodka 1.75L","15.90","2.00","13.90","7.94"
"FLAVORED VODKA","041339","Burnett's Vanilla Vodka 1.75L","15.90","2.00","13.90","7.94"
"FLAVORED VODKA","042033","Burnett's Whipped Cream Vodka 1.75L","15.90","2.00","13.90","7.94"
"FLAVORED VODKA","034189","Effen Black Cherry Vanilla Vodka 750ml","29.95","5.00","24.95","33.27"
"FLAVORED VODKA","034339","Finlandia Cranberry Fusion 750ml","18.90","1.95","16.95","22.60"
"FLAVORED VODKA","035136","Finlandia Grapefruit Fusion 750ml","18.90","1.95","16.95","22.60"
"FLAVORED VODKA","034346","Finlandia Lime Fusion 750ml","18.90","1.95","16.95","22.60"
"FLAVORED VODKA","034262","Finlandia Mango Fusion 750ml","18.90","1.95","16.95","22.60"
"FLAVORED VODKA","035388","Finlandia Tangerine Fusion 750ml","18.90","1.95","16.95","22.60"
"FLAVORED VODKA","034208","Finlandia Wild Berries Fusion 750ml","18.90","1.95","16.95","22.60"
"FLAVORED VODKA","041118","Firefly Lemon Tea 750ml","21.90","1.95","19.95","26.60"
"FLAVORED VODKA","041121","Firefly Mint Tea Vodka 750ml","21.90","1.95","19.95","26.60"
"FLAVORED VODKA","041124","Firefly Peach Tea Vodka 750ml","21.90","1.95","19.95","26.60"
"FLAVORED VODKA","041127","Firefly Raspberry Tea Vodka 750ml","21.90","1.95","19.95","26.60"
"FLAVORED VODKA","034432","Grey Goose L'Orange Vodka 1.75L","69.90","4.95","64.95","37.11"
"FLAVORED VODKA","034605","Grey Goose La Poire Vodka 750ml","33.90","3.95","29.95","39.93"
"FLAVORED VODKA","034436","Grey Goose La'Orange 750ml","33.90","3.95","29.95","39.93"
"FLAVORED VODKA","034267","Grey Goose Le Citron 750ml","33.90","3.95","29.95","39.93"
"FLAVORED VODKA","041076","Jeremiah Weed Sweet Tea 750ml","19.95","1.00","18.95","25.27"
"FLAVORED VODKA","034449","Ketel One Citroen 750ml","27.90","2.95","24.95","33.27"
"FLAVORED VODKA","035221","Pinnacle Banana 750ml","15.90","1.00","14.90","19.87"
"FLAVORED VODKA","035222","Pinnacle Blueberry 750ml","15.90","1.00","14.90","19.87"
"FLAVORED VODKA","035780","Pinnacle Cake Vodka 750ml","15.90","1.00","14.90","19.87"
"FLAVORED VODKA","034643","Pinnacle Cherry 1.75L","22.90","2.95","19.95","11.40"
"FLAVORED VODKA","034623","Pinnacle Citrus 1.75L","22.90","2.95","19.95","11.40"
"FLAVORED VODKA","035225","Pinnacle Mango 750ml","15.90","1.00","14.90","19.87"
"FLAVORED VODKA","034246","Pinnacle Vanilla 1.75L","22.90","2.95","19.95","11.40"
"FLAVORED VODKA","040831","Skyy Infusions Blood Orange 750ml","17.95","1.00","16.95","22.60"
"FLAVORED VODKA","040835","Skyy Infusions Dragon Fruit 750ml","17.95","1.00","16.95","22.60"
"FLAVORED VODKA","040826","Skyy Infusions Ginger 750ml","17.95","1.00","16.95","22.60"
"FLAVORED VODKA","040821","Skyy Infusions Pineapple 750ml","17.95","1.00","16.95","22.60"
"FLAVORED VODKA","035680","Sobieski Karamel Flavored Vodka 750ml","11.95","2.00","9.95","13.27"
"FLAVORED VODKA","041777","Square One Cucumber 750ml","31.95","2.00","29.95","39.93"
"FLAVORED VODKA","041172","Sweet Carolina Sweet Tea 1.75L","27.90","3.95","23.95","13.69"
"FLAVORED VODKA","041693","UV Blue Raspberry 750ml","12.90","1.00","11.90","15.87"
"FLAVORED VODKA","041704","UV Cherry 750ml","12.90","1.95","10.95","14.60"
"FLAVORED VODKA","035027","Van Gogh Espresso Vodka 750ml","22.95","3.00","19.95","26.60"
"VERMOUTH (IMPORTED)","098194","Martini & Rossi - Extra Dry 750ml","8.95","1.00","7.95","10.60"
"VERMOUTH (IMPORTED)","098744","Martini & Rossi - Sweet 750ml","8.95","1.00","7.95","10.60"
"VERMOUTH (IMPORTED)","098254","Noilly Prat - Extra Dry 750ml","11.95","1.00","10.95","14.60"
"VIRGINIA RED TABLE WINE","909427","Rapidan Cabernet Sauvignon 750ml","10.55","0.60","9.95","13.27"
"VIRGINIA RED TABLE WINE","917069","Rapidan River Merlot 750ml","10.55","2.60","7.95","10.60"
"VIRGINIA RED TABLE WINE","917068","Rapidan River Shiraz 750ml","10.55","4.05","6.50","8.67"
"VIRGINIA RED TABLE WINE","909415","Rapidan River Sweet Reserve Red 750ml","10.55","4.05","6.50","8.67"
"VIRGINIA WHITE TABLE WINE","909442","Rapidan River Chardonnary Unoaked 750ml","10.55","0.60","9.95","13.27"
"VIRGINIA WHITE TABLE WINE","910217","Rapidan River Vineyards Riesling Dry 750ml","10.55","0.60","9.95","13.27"
"VIRGINIA WHITE TABLE WINE","910212","Rapidan River Vineyards Riesling Semi-Dry 750ml","10.55","0.60","9.95","13.27"
"VIRGINIA WHITE TABLE WINE","909422","Sweet Reserve Riesling 750ml","10.55","0.60","9.95","13.27"
