"Description","Code","Brand","Retail Bottle Price","Discount Per Bottle","Sale Bottle Price","Price per Liter"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","084159","99 Apples 750ml","18.90","1.95","16.95","22.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","084170","99 Bananas 750ml","18.90","1.95","16.95","22.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","084154","99 Black Cherries 750ml","18.90","4.45","14.45","19.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","084166","99 Blackberries 750ml","18.90","1.95","16.95","22.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","084151","99 Oranges 750ml","18.90","4.45","14.45","19.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","084141","99 Peaches 750ml","18.90","1.95","16.95","22.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","082212","Aristrocrat Peach Schnapps 1.75L","13.95","2.00","11.95","6.83"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","082207","Aristrocrat Tangy Sour Apple Schnapps 1L","7.50","1.00","6.50","6.50"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","072948","Catdaddy Carolina Moonshine 750ml","21.90","2.00","19.90","26.53"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","072956","Chateau Monet Raspberry 750ml","16.95","1.00","15.95","21.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","073526","DeKuyper Melon 750ml","10.95","1.00","9.95","13.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","082849","Dekuyper Peachtree 1.75L","19.95","2.00","17.95","10.26"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","073456","Dekuyper Razzmatazz 750ml","10.95","1.00","9.95","13.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","082600","Dekuyper Sour Apple Pucker PET 1.75L","19.95","2.00","17.95","10.26"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","086112","Dekuyper Triple Sec 1L","7.95","1.00","6.95","6.95"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","074086","Godiva 750ml","29.95","2.00","27.95","37.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","082926","Gold Rush 750ml","20.90","2.00","18.90","25.20"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","080196","Hiram Walker Banana Creme 750ml","11.95","1.00","10.95","14.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","080206","Hiram Walker Cassis Creme 750ml","11.95","1.00","10.95","14.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","074316","Hiram Walker Kirschwasser 750ml","11.95","1.00","10.95","14.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","080216","Hiram Walker Noyaux Creme 750ml","11.95","1.00","10.95","14.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","085551","Hiram Walker Orange Curacao 750ml","11.95","1.00","10.95","14.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","076034","Junior Johnson's Midnight Moon Lightning Lemonade 750ml","21.90","2.00","19.90","26.53"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","075186","Kampai Melon 750ml","9.90","1.00","8.90","11.87"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","075876","Margaritaville Island Lime 750ml","15.90","2.00","13.90","18.53"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","076478","PAMA Pomegranate 750ml","22.95","3.00","19.95","26.60"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","073050","RumChata 750ml","20.95","5.00","15.95","21.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","086916","Southern Comfort 100 750ml","20.95","2.00","18.95","25.27"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","086787","Southern Host 1L","12.90","1.50","11.40","11.40"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","077488","Tortilla Gold 1.75L","19.95","2.00","17.95","10.26"
"CORDIALS-LIQUEURS-SPECIALTIES (DOMESTIC)","077779","Wild Turkey American Honey 1.75L","49.95","5.00","44.95","25.69"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064096","Agavero Tequila Liqueur 750ml","32.95","3.00","29.95","39.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","067866","Amarula Cream Liqueur 750ml","25.95","4.00","21.95","29.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","068043","Bailey's Coffee 750ml","25.95","1.30","24.65","32.87"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","068028","Bailey's Mint Chocolate Irish Cream 750ml","25.95","1.30","24.65","32.87"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","068036","Bailey's Original Irish Cream 750ml","25.95","1.30","24.65","32.87"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064336","Benedictine & Brandy D. O. M. 750ml","40.45","3.00","37.45","49.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064416","Benedictine D. O. M. 750ml","40.45","3.00","37.45","49.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064607","Cachaca 51 1L","19.95","1.00","18.95","18.95"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","068126","Carolan's Irish Cream 750ml","12.90","1.00","11.90","15.87"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064827","Domaine De Canton 750ml","35.35","5.00","30.35","40.47"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","069666","Dr. McGillicuddy Vanila 750ml","13.95","1.00","12.95","17.27"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","064962","Faretti Biscotti Liqueur 750ml","29.95","3.00","26.95","35.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","066936","Grangala Triple Orange 750ml","19.95","2.00","17.95","23.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065170","Harlequin 750ml","19.50","2.55","16.95","22.60"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065185","Irish Mist 750ml","29.95","3.00","26.95","35.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","067536","Kahlua Especial 750ml","25.95","3.00","22.95","30.60"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","067556","Kamora Coffee 750ml","11.95","1.00","10.95","14.60"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065386","Labelle Orange 750ml","21.90","1.95","19.95","26.60"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","065896","Metaxa Ouzo 750ml","15.90","1.00","14.90","19.87"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","066145","Pallini Lemoncello 750ml","25.95","2.00","23.95","31.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","066566","Sambuca Basilica 750ml","13.75","1.00","12.75","17.00"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","068846","St. Brendan's Superior Irish Cream 750ml","13.95","2.00","11.95","15.93"
"CORDIALS-LIQUEURS-SPECIALTIES (IMPORTED)","066865","Stirrings Triple Sec Liqueur 750ml","11.95","2.00","9.95","13.27"
"GIN (DOMESTIC)","029568","Burnett's Gin 1.75L","17.95","2.00","15.95","9.11"
"GIN (IMPORTED)","028208","Bombay Gin 1.75L","42.90","3.95","38.95","22.26"
"GIN (IMPORTED)","028236","Bombay Sapphire 750ml","27.45","2.95","24.50","32.67"
"GIN (IMPORTED)","028350","Broker's Gin 750ml","19.00","2.00","17.00","22.67"
"GIN (IMPORTED)","028408","Citadelle Gin 1.75L","34.95","3.00","31.95","18.26"
"GIN (IMPORTED)","028625","Hendrick's Gin 750ml","37.95","3.00","34.95","46.60"
"IRISH WHISKEY","015656","Jameson 12 Yr 750ml","43.95","4.00","39.95","53.27"
"IRISH WHISKEY","015646","Jameson 18 Yr 750ml","79.95","5.00","74.95","99.93"
"IRISH WHISKEY","015686","Kilbeggan 750ml","20.95","3.00","17.95","23.93"
"IRISH WHISKEY","015711","Michael Collins Irish Whiskey 750ml","26.95","3.00","23.95","31.93"
"IRISH WHISKEY","015706","Midleton Rare 750ml","150.90","10.95","139.95","186.60"
"IRISH WHISKEY","015856","Red Breast 750ml","49.95","2.50","47.45","63.27"
"OTHER (IMPORTED) WHISKEY","015996","Yamazaki 12 Yr 750ml","44.95","3.00","41.95","55.93"
"MIXERS (NON ALCOHOLIC)","996000","Finest Call Grenadine 1L","4.25","0.50","3.75","3.75"
"MIXERS (NON ALCOHOLIC)","997153","Finest Call Lime Juice 1L","4.25","0.50","3.75","3.75"
"MIXERS (NON ALCOHOLIC)","996004","Finest Call Margarita 1L","4.25","0.50","3.75","3.75"
"MIXERS (NON ALCOHOLIC)","996003","Finest Call Sweet N' Sour 1L","4.25","0.50","3.75","3.75"
"MIXERS (NON ALCOHOLIC)","996401","Patrick Henry Hot Bloody Mary Mix 1L","4.95","2.00","2.95","2.95"
"RUM (DOMESTIC)","043079","Admiral Nelson's Spiced Rum 101 1.75L","27.90","3.95","23.95","13.69"
"RUM (DOMESTIC)","043086","Bacardi Coco 750ml","17.95","2.00","15.95","21.27"
"RUM (DOMESTIC)","043038","Bacardi Gold 1.75L","26.50","3.55","22.95","13.11"
"RUM (DOMESTIC)","043132","Bacardi Limon PET 750ml","17.95","2.00","15.95","21.27"
"RUM (DOMESTIC)","043066","Bacardi Peach Red 750ml","17.95","2.00","15.95","21.27"
"RUM (DOMESTIC)","043048","Bacardi Select 1.75L","26.50","3.55","22.95","13.11"
"RUM (DOMESTIC)","043128","Bacardi Superior 1.75L","26.50","3.55","22.95","13.11"
"RUM (DOMESTIC)","043120","Bacardi Superior Rum PET 1.75L","26.50","3.55","22.95","13.11"
"RUM (DOMESTIC)","043197","Bacardi Torched Cherry 750ml","17.95","2.00","15.95","21.27"
"RUM (DOMESTIC)","044258","Blackheart Spiced Rum 750ml","14.95","2.00","12.95","17.27"
"RUM (DOMESTIC)","046105","Cabana Boy Wild Cherry Rum 750ml","11.95","1.00","10.95","14.60"
"RUM (DOMESTIC)","044308","Calico Jack Spiced Rum 1.75L","19.95","2.00","17.95","10.26"
"RUM (DOMESTIC)","043256","Captain Morgan Parrot Bay Coconut-90 Proof 750ml","17.95","1.00","16.95","22.60"
"RUM (DOMESTIC)","043287","Captain Morgan's Parrot Bay Mango Rum 750ml","14.95","1.00","13.95","18.60"
"RUM (DOMESTIC)","043282","Captain Morgan's Parrot Bay Pineapple Rum 750ml","14.95","1.00","13.95","18.60"
"RUM (DOMESTIC)","043237","Captain Morgan's Parrot Bay Strawberry 750ml","14.95","1.00","13.95","18.60"
"RUM (DOMESTIC)","043296","Captain Morgan's Silver Spiced 750ml","17.95","1.00","16.95","22.60"
"RUM (DOMESTIC)","044448","Cruzan 9 750ml","17.95","2.00","15.95","21.27"
"RUM (DOMESTIC)","044488","Cruzan Aged Dark 1.75L","25.95","2.00","23.95","13.69"
"RUM (DOMESTIC)","044419","Cruzan Black Cherry Rum 750ml","13.95","1.00","12.95","17.27"
"RUM (DOMESTIC)","044499","Cruzan Mango 750ml","13.95","1.00","12.95","17.27"
"RUM (DOMESTIC)","044526","Cruzan Single Barrel 750ml","27.90","3.00","24.90","33.20"
"RUM (DOMESTIC)","044520","Cruzan Vanilla 750ml","13.95","1.00","12.95","17.27"
"RUM (DOMESTIC)","043461","Don Q Mojito Rum 750ml","15.90","1.00","14.90","19.87"
"RUM (DOMESTIC)","046515","Jose Marti Autentico Mojito 750ml","16.95","1.40","15.55","20.73"
"RUM (DOMESTIC)","046504","Kraken Black Spiced Rum 750ml","19.95","2.00","17.95","23.93"
"RUM (DOMESTIC)","045423","Pineapple Coconut Jack 1.75L","21.90","2.00","19.90","11.37"
"RUM (DOMESTIC)","045846","Ron Virgin 750ml","9.45","1.00","8.45","11.27"
"RUM (DOMESTIC)","043788","Ronrico Gold 1.75L","19.95","2.00","17.95","10.26"
"RUM (DOMESTIC)","043766","Ronrico Pineapple Coconut Rum 750ml","9.90","1.00","8.90","11.87"
"RUM (DOMESTIC)","045888","Sailor Jerry Spiced Navy Rum 1.75L","33.90","3.95","29.95","17.11"
"RUM (DOMESTIC)","046966","Whaler's Big Island Banana 750ml","11.95","2.00","9.95","13.27"
"RUM (DOMESTIC)","046976","Whaler's Pineapple Paradise 750ml","11.95","2.00","9.95","13.27"
"RUM (IMPORTED)","042006","Appleton V.X. 750ml","19.95","2.00","17.95","23.93"
"RUM (IMPORTED)","043136","Bacardi Limon 750ml","17.95","2.00","15.95","21.27"
"RUM (IMPORTED)","043116","Bacardi O 750ml","17.95","2.00","15.95","21.27"
"RUM (IMPORTED)","044280","Burnett's White Rum 1.75L","15.90","3.00","12.90","7.37"
"RUM (IMPORTED)","043336","Captain Morgan's Spiced 750ml","19.95","1.00","18.95","25.27"
"RUM (IMPORTED)","043285","Captain Morgan's Traveler 750ml","19.95","1.00","18.95","25.27"
"RUM (IMPORTED)","044442","Cruzan Black Strap Rum 750ml","18.90","3.00","15.90","21.20"
"RUM (IMPORTED)","044468","Cruzan Citrus Rum 750ml","13.95","1.00","12.95","17.27"
"RUM (IMPORTED)","042519","Cuca Fresca Pura Gold Cachaca 750ml","26.80","2.00","24.80","33.07"
"RUM (IMPORTED)","042573","Gosling Gold Rum 750ml","17.95","3.00","14.95","19.93"
"RUM (IMPORTED)","042558","Gosling's Family Reserve 750ml","59.95","7.00","52.95","70.60"
"RUM (IMPORTED)","042668","Mount Gay Eclipse 1.75L","33.90","2.00","31.90","18.23"
"RUM (IMPORTED)","042790","Mount Gay Silver Eclipse 750ml","19.95","3.00","16.95","22.60"
"RUM (IMPORTED)","042849","Plantation Grande Reserve 5 Yr. Old 750ml","19.95","2.00","17.95","23.93"
"RUM (IMPORTED)","042776","Rhum Barbancourt Estate Reserve 15 Yr 750ml","39.90","2.00","37.90","50.53"
"RUM (IMPORTED)","042856","Ron Matusalem Rum Gran Reserva 750ml","29.95","3.00","26.95","35.93"
"RUM (IMPORTED)","043002","Whaler's Killer Coconut Rum 750ml","11.95","2.00","9.95","13.27"
"RUM (IMPORTED)","043020","Whaler's Vanille Rum 750ml","11.95","2.00","9.95","13.27"
"SCOTCH WHISKY","004367","Balvenie Caribbean Cask 14 Year Old 750ml","62.95","4.00","58.95","78.60"
"SCOTCH WHISKY","004380","Balvenie Portwood 21yr 750ml","179.95","9.00","170.95","227.93"
"SCOTCH WHISKY","006798","Bowman's Scotch 1.75L","20.95","2.00","18.95","10.83"
"SCOTCH WHISKY","004636","Bowmore Single Malt 12 yr 750ml","46.95","3.00","43.95","58.60"
"SCOTCH WHISKY","004656","Bunnahabhain 12yr Single Malt 750ml","53.50","3.00","50.50","67.33"
"SCOTCH WHISKY","004723","Chivas Regal 18 Yr. 750ml","79.95","10.00","69.95","93.27"
"SCOTCH WHISKY","006998","Clan Macgregor PET 1.75L","20.95","2.00","18.95","10.83"
"SCOTCH WHISKY","004780","Cragganmore Single Malt 750ml","58.95","9.05","49.90","66.53"
"SCOTCH WHISKY","004876","Dewar's Special Reserve 750ml","37.95","3.00","34.95","46.60"
"SCOTCH WHISKY","004868","Dewar's White Label 1.75L","48.90","4.95","43.95","25.11"
"SCOTCH WHISKY","007448","Duggan's Dew O'Kirkintilloch 1.75L","28.95","2.00","26.95","15.40"
"SCOTCH WHISKY","005012","Glenfiddich Ancient Reserve Single Malt 750ml","84.90","4.95","79.95","106.60"
"SCOTCH WHISKY","005008","Glenfiddich Single Malt 1.75L","84.90","4.95","79.95","45.69"
"SCOTCH WHISKY","005014","Glenfiddich Solera Reserve Single Malt 750ml","55.95","4.00","51.95","69.27"
"SCOTCH WHISKY","005104","Glenmorangie Nectar D' Or 750ml","69.90","3.95","65.95","87.93"
"SCOTCH WHISKY","005166","Glenrothes Select Reserve 750ml","44.95","3.00","41.95","55.93"
"SCOTCH WHISKY","005816","Haig & Haig Pinch 750ml","41.95","4.05","37.90","50.53"
"SCOTCH WHISKY","005248","Highland Park 15 Y.o. 750ml","69.90","3.95","65.95","87.93"
"SCOTCH WHISKY","005286","Isle of Jura 750ml","39.90","4.95","34.95","46.60"
"SCOTCH WHISKY","008378","J.W. Dant's 1.75L","20.95","2.00","18.95","10.83"
"SCOTCH WHISKY","005332","Johnnie Walker Gold 750ml","89.95","4.50","85.45","113.93"
"SCOTCH WHISKY","005349","Johnnie Walker Red 1.75L","48.90","2.45","46.45","26.54"
"SCOTCH WHISKY","005433","Laphroaig Quarter Cask 750ml","59.95","5.00","54.95","73.27"
"SCOTCH WHISKY","005598","McClelland's Highland 1.75L","43.90","3.00","40.90","23.37"
"SCOTCH WHISKY","006236","Teacher's 750ml","19.95","2.00","17.95","23.93"
"SCOTCH WHISKY","004376","The Balvenie Single Barrel 750ml","79.95","4.00","75.95","101.27"
"SCOTCH WHISKY","004938","The Famous Grouse 1.75L","44.95","2.25","42.70","24.40"
"SCOTCH WHISKY","005486","The Macallan 12yr Scotch 750ml","54.90","2.95","51.95","69.27"
"SCOTCH WHISKY","005492","The Macallan Fine Oak 10yr 750ml","44.95","2.25","42.70","56.93"
"SCOTCH WHISKY","010348","VAT 69 Gold 1.75L","24.90","2.00","22.90","13.09"
"TEQUILA","089230","1800 Anejo 750ml","35.95","4.00","31.95","42.60"
"TEQUILA","089206","1800 Reposado 750ml","29.95","5.00","24.95","33.27"
"TEQUILA","087531","1800 Select Silver 100 Proof 750ml","34.95","2.00","32.95","43.93"
"TEQUILA","087510","1800 Silver Tequila 750ml","29.95","5.00","24.95","33.27"
"TEQUILA","089139","Cabo Wabo Reposado 750ml","39.90","2.00","37.90","50.53"
"TEQUILA","089099","Cazadores Anejo 750ml","46.95","4.00","42.95","57.27"
"TEQUILA","087306","Cazadores Blanco 750ml","30.90","1.95","28.95","38.60"
"TEQUILA","089121","Cazadores Reposado 750ml","38.95","2.00","36.95","49.27"
"TEQUILA","089235","Corazon Reposado Tequila 750ml","34.95","5.00","29.95","39.93"
"TEQUILA","087485","Don Julio Blanco 750ml","49.95","3.00","46.95","62.60"
"TEQUILA","089274","El Jimador Anejo 750ml","28.95","4.00","24.95","33.27"
"TEQUILA","087586","El Jimador Blanco Tequila 750ml","21.90","2.95","18.95","25.27"
"TEQUILA","087619","Espolon Blanco 750ml","24.90","2.00","22.90","30.53"
"TEQUILA","089419","Gran Centenario Rosangel 750ml","36.90","6.95","29.95","39.93"
"TEQUILA","003678","HerraduraReposado Tequila 750ml","44.95","5.00","39.95","53.27"
"TEQUILA","087408","Jose Cuervo Expecial Silver 750ml","19.95","1.00","18.95","25.27"
"TEQUILA","089468","Lunazul Reposado 750ml","19.95","2.00","17.95","23.93"
"TEQUILA","088036","Margaritaville Silver Tequila 750ml","15.90","2.00","13.90","18.53"
"TEQUILA","089578","Montezuma Gold 1.75L","24.90","2.00","22.90","13.09"
"TEQUILA","089666","Pepe Lopez Premium Gold 750ml","14.95","1.00","13.95","18.60"
